sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;20;Black;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;20;White;Never-married;HS-grad;El-Salvador;Private;Craft-repair;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;20;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;20;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;20;White;Never-married;Some-college;United-States;Self-emp-inc;Adm-clerical;<=50K
Female;20;White;Never-married;Assoc-acdm;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20;White;Married-civ-spouse;11th;Mexico;Private;Farming-fishing;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Male;20;White;Never-married;12th;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;20;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;20;White;Never-married;5th-6th;Guatemala;Private;Handlers-cleaners;<=50K
Male;20;White;Never-married;Some-college;El-Salvador;Private;Other-service;<=50K
Female;20;Other;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20;White;Never-married;Assoc-acdm;United-States;State-gov;Prof-specialty;<=50K
Male;20;White;Married-civ-spouse;11th;United-States;Private;Handlers-cleaners;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20;White;Never-married;Some-college;United-States;Private;Farming-fishing;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Protective-serv;<=50K
Male;20;White;Never-married;10th;United-States;Private;Handlers-cleaners;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;HS-grad;Nicaragua;Private;Adm-clerical;<=50K
Male;20;Black;Never-married;Some-college;Germany;Private;Handlers-cleaners;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;Masters;United-States;Private;Exec-managerial;<=50K
Male;20;White;Never-married;9th;United-States;Private;Handlers-cleaners;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;20;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Male;20;White;Never-married;Some-college;United-States;State-gov;Prof-specialty;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Female;20;White;Never-married;Assoc-acdm;United-States;Private;Exec-managerial;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20;Black;Never-married;Some-college;United-States;Federal-gov;Protective-serv;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;20;Black;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;20;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Married-AF-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;19;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;Mexico;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;19;Black;Never-married;HS-grad;Haiti;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Protective-serv;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;State-gov;Tech-support;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;19;White;Divorced;HS-grad;United-States;Local-gov;Exec-managerial;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;11th;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;Black;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;Black;Never-married;10th;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;Asian-Pac-Islander;Never-married;Some-college;Vietnam;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;11th;Mexico;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Married-AF-spouse;HS-grad;United-States;Federal-gov;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;5th-6th;Mexico;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;19;Black;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Female;19;White;Never-married;12th;United-States;Federal-gov;Other-service;<=50K
Male;19;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Local-gov;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;Prof-specialty;<=50K
Female;19;Amer-Indian-Eskimo;Married-spouse-absent;10th;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Female;19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;7th-8th;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;State-gov;Other-service;<=50K
Male;19;White;Never-married;5th-6th;Guatemala;Private;Other-service;<=50K
Female;19;White;Divorced;10th;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;12th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Protective-serv;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;11th;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;Black;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;Black;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;19;White;Never-married;7th-8th;Guatemala;Private;Transport-moving;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;11th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;12th;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;7th-8th;United-States;Private;Other-service;>50K
Male;19;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;Puerto-Rico;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;Asian-Pac-Islander;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Married-spouse-absent;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;11th;United-States;State-gov;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Local-gov;Craft-repair;<=50K
Male;19;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;Prof-specialty;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Female;19;White;Separated;12th;United-States;Private;Prof-specialty;<=50K
Female;19;Black;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Without-pay;Farming-fishing;<=50K
Female;19;White;Never-married;Assoc-acdm;United-States;Private;Exec-managerial;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;Thailand;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Separated;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;Mexico;Private;Machine-op-inspct;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;Black;Never-married;10th;United-States;Private;Other-service;<=50K
Female;19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Female;19;White;Never-married;7th-8th;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Tech-support;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Married-civ-spouse;11th;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;Other;Married-spouse-absent;12th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;11th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;10th;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;10th;United-States;Private;Farming-fishing;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;11th;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;England;Federal-gov;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;11th;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;11th;United-States;Private;Priv-house-serv;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Male;19;Amer-Indian-Eskimo;Never-married;12th;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;Black;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;Some-college;United-States;Self-emp-not-inc;Transport-moving;<=50K
Male;19;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Married-civ-spouse;11th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;Asian-Pac-Islander;Never-married;11th;Philippines;Private;Sales;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;19;Black;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;Mexico;Self-emp-not-inc;Other-service;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;Black;Never-married;12th;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;9th;Mexico;Self-emp-not-inc;Prof-specialty;<=50K
Female;19;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;Japan;State-gov;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;Nicaragua;Private;Adm-clerical;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Never-married;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;19;White;Married-civ-spouse;7th-8th;United-States;Private;Craft-repair;<=50K
Female;19;White;Never-married;11th;United-States;Private;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;19;White;Divorced;HS-grad;El-Salvador;Private;Craft-repair;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;19;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;19;Black;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
