sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;25;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;31;White;Divorced;HS-grad;United-States;Private;Other-service;>50K
Female;*;White;*;*;United-States;Private;Sales;>50K
Male;40;White;*;Masters;United-States;Private;Prof-specialty;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;28;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Female;*;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;*;<=50K
Female;*;Black;Never-married;HS-grad;*;Private;Adm-clerical;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Private;Sales;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;32;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;39;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;38;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;27;White;Never-married;*;United-States;Private;Farming-fishing;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;Asian-Pac-Islander;*;*;*;*;Adm-clerical;<=50K
Male;37;White;Married-civ-spouse;*;United-States;Self-emp-inc;Sales;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;*;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Female;*;White;*;*;*;*;Adm-clerical;<=50K
Female;25;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Male;*;White;Never-married;11th;United-States;Private;*;<=50K
Female;*;White;Divorced;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;28;White;*;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;22;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Never-married;HS-grad;El-Salvador;Private;*;<=50K
Female;25;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;27;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;*;White;*;10th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;39;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;27;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;17;White;Never-married;10th;United-States;Private;Sales;<=50K
Male;40;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;*;White;Never-married;Bachelors;United-States;Self-emp-inc;Adm-clerical;<=50K
Male;60;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Female;30;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;24;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;24;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;*;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Exec-managerial;>50K
Male;22;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;41;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Private;Machine-op-inspct;>50K
Male;*;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;38;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Female;58;White;Divorced;Bachelors;United-States;Private;*;<=50K
Male;61;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Private;*;>50K
Male;*;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;*;White;Separated;Bachelors;United-States;Private;Exec-managerial;>50K
Female;22;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;*;Black;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Female;*;White;Widowed;*;United-States;*;*;<=50K
Male;*;White;Never-married;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;28;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;42;Black;Married-civ-spouse;Assoc-voc;United-States;Private;*;>50K
Male;60;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Sales;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Private;Tech-support;>50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;52;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Local-gov;*;>50K
Female;*;White;Divorced;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;*;White;*;*;*;*;Sales;<=50K
Male;35;White;*;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Never-married;9th;United-States;Private;Handlers-cleaners;<=50K
Female;*;White;*;Some-college;United-States;Self-emp-not-inc;Sales;>50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;*;White;Never-married;*;United-States;Private;Exec-managerial;<=50K
Male;39;White;Married-civ-spouse;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;*;White;*;*;United-States;Private;Other-service;<=50K
Female;*;White;*;*;United-States;Local-gov;Other-service;<=50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Prof-specialty;<=50K
Male;26;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;*;White;Never-married;5th-6th;El-Salvador;Private;*;<=50K
Male;66;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Private;*;<=50K
Female;25;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;19;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;White;Never-married;Assoc-acdm;United-States;Private;Craft-repair;>50K
Male;*;Asian-Pac-Islander;Never-married;*;South;*;*;<=50K
Male;*;White;Divorced;Some-college;United-States;Private;Craft-repair;>50K
Male;54;White;Married-civ-spouse;Some-college;United-States;Private;*;>50K
Male;*;White;Separated;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;*;Some-college;United-States;State-gov;Other-service;<=50K
Female;*;White;Divorced;Masters;United-States;Local-gov;Exec-managerial;<=50K
Male;43;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Farming-fishing;<=50K
Male;39;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Female;*;White;Never-married;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;Never-married;Some-college;United-States;Local-gov;*;<=50K
Male;48;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;>50K
Male;24;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;32;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;*;<=50K
Male;39;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;*;White;Never-married;Masters;United-States;Private;Exec-managerial;<=50K
Male;*;Black;*;Masters;United-States;State-gov;Adm-clerical;<=50K
Male;*;Asian-Pac-Islander;Never-married;*;Vietnam;*;*;<=50K
Female;63;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;*;White;Separated;Some-college;United-States;*;Adm-clerical;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;*;White;Married-civ-spouse;12th;United-States;Private;*;<=50K
Male;27;White;Never-married;Bachelors;United-States;Private;Sales;>50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;36;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;1st-4th;Mexico;Private;Craft-repair;>50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Private;Exec-managerial;>50K
Female;*;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;*;Black;*;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;37;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;*;*;*;*;Craft-repair;<=50K
Female;27;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;33;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Female;43;White;Divorced;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;*;Black;Never-married;Some-college;United-States;Federal-gov;Tech-support;<=50K
Male;*;Other;Married-civ-spouse;HS-grad;Mexico;Private;Craft-repair;<=50K
Male;*;Black;Married-civ-spouse;5th-6th;United-States;Private;*;<=50K
Male;53;White;Divorced;HS-grad;United-States;Private;*;>50K
Female;31;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;*;Asian-Pac-Islander;*;*;*;*;Other-service;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;32;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;48;Black;Married-civ-spouse;10th;United-States;Private;*;<=50K
Male;46;Black;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;27;Black;Never-married;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Female;*;White;Never-married;Some-college;United-States;Federal-gov;*;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Masters;United-States;*;Sales;>50K
Female;*;White;Married-civ-spouse;HS-grad;*;Private;Machine-op-inspct;<=50K
Female;*;White;Divorced;Bachelors;United-States;Private;Sales;<=50K
Female;*;White;Separated;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;*;United-States;Self-emp-not-inc;Sales;>50K
Female;35;White;Divorced;Some-college;United-States;Private;*;>50K
Female;46;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;58;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;40;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;25;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;22;White;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Federal-gov;Craft-repair;<=50K
Female;*;White;Divorced;10th;United-States;Private;*;<=50K
Male;*;Black;Divorced;Some-college;United-States;Local-gov;Protective-serv;<=50K
Female;*;White;Never-married;HS-grad;Mexico;Private;*;<=50K
Female;42;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;*;White;Divorced;Masters;United-States;Private;Exec-managerial;<=50K
Male;*;White;*;*;*;*;Other-service;<=50K
Male;*;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;*;White;Never-married;HS-grad;Mexico;Private;Machine-op-inspct;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;25;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;*;Black;Divorced;*;United-States;*;*;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;<=50K
Male;46;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;55;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;24;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;25;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;31;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;30;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;54;White;Never-married;HS-grad;United-States;Private;*;<=50K
Female;*;White;Divorced;9th;United-States;Private;*;>50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;HS-grad;*;Private;Craft-repair;<=50K
Male;29;Black;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;53;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;22;Black;Never-married;HS-grad;United-States;Private;*;<=50K
Female;42;White;Divorced;HS-grad;United-States;Private;Exec-managerial;>50K
Male;21;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;*;White;Never-married;*;United-States;*;*;<=50K
Female;*;White;*;*;United-States;Private;Sales;<=50K
Male;31;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;48;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;*;Asian-Pac-Islander;*;Assoc-acdm;United-States;Private;Craft-repair;>50K
Male;47;Black;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;>50K
Female;36;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Private;*;<=50K
Male;39;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;>50K
Female;22;White;*;HS-grad;United-States;Private;*;<=50K
Male;27;White;Never-married;Bachelors;United-States;Private;Sales;>50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;1st-4th;Mexico;Private;*;<=50K
Female;*;White;Divorced;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Male;52;White;Married-civ-spouse;Some-college;United-States;*;Sales;<=50K
Male;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;1st-4th;Mexico;Private;*;<=50K
Female;*;White;Divorced;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;*;Black;*;*;*;*;Tech-support;<=50K
Male;27;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;24;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Local-gov;*;<=50K
Female;*;Black;Separated;Assoc-voc;United-States;Private;*;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Private;Exec-managerial;<=50K
Male;54;White;Divorced;HS-grad;United-States;Private;*;>50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;*;*;>50K
Male;33;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;*;White;Divorced;Bachelors;United-States;Private;Sales;>50K
Male;*;White;Never-married;*;United-States;*;*;>50K
Male;*;White;Married-civ-spouse;*;Yugoslavia;*;*;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;32;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;*;England;*;*;<=50K
Male;*;White;Divorced;11th;United-States;Private;Craft-repair;<=50K
Male;28;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;23;Black;Never-married;Some-college;United-States;Private;*;<=50K
Male;55;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;33;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Local-gov;Exec-managerial;<=50K
Female;*;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Female;38;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;*;White;Never-married;9th;United-States;Private;*;<=50K
Male;35;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;*;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Never-married;1st-4th;Mexico;Private;*;<=50K
Male;39;White;Married-civ-spouse;11th;United-States;Private;*;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;>50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Local-gov;*;<=50K
Male;34;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;*;White;*;*;United-States;Local-gov;Tech-support;<=50K
Male;*;White;*;*;*;*;Farming-fishing;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;*;White;*;*;*;*;Exec-managerial;<=50K
Male;*;White;Never-married;*;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;35;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;7th-8th;United-States;Private;*;<=50K
Female;*;White;Separated;11th;United-States;Private;Other-service;<=50K
Male;22;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;31;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;38;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;18;White;Never-married;12th;United-States;Private;Other-service;<=50K
Female;*;Black;Widowed;*;United-States;*;*;<=50K
Female;27;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;Black;*;*;*;*;Exec-managerial;<=50K
Male;30;White;Never-married;*;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;33;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;*;White;*;Masters;United-States;Private;Sales;<=50K
Male;*;Asian-Pac-Islander;Never-married;HS-grad;*;Private;Craft-repair;<=50K
Male;36;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Female;29;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;39;White;Divorced;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Bachelors;United-States;Self-emp-inc;Sales;<=50K
Male;*;White;Separated;*;United-States;*;*;<=50K
Female;*;White;Never-married;Assoc-voc;United-States;State-gov;*;<=50K
Female;38;White;Divorced;Some-college;United-States;*;*;<=50K
Female;20;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;51;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Female;21;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;36;White;Never-married;Some-college;United-States;Private;*;<=50K
Female;*;Black;Separated;HS-grad;United-States;Private;Other-service;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;25;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;*;Germany;Private;Prof-specialty;<=50K
Female;*;White;Never-married;Masters;United-States;Private;Exec-managerial;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;*;<=50K
Female;18;White;Never-married;10th;United-States;Private;Other-service;<=50K
Male;*;White;Divorced;10th;United-States;Private;*;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;>50K
Male;29;White;Never-married;Some-college;United-States;Private;*;<=50K
Female;23;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;35;White;*;HS-grad;United-States;Private;Transport-moving;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;22;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Female;19;White;Never-married;*;United-States;State-gov;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Male;*;Black;Divorced;Some-college;United-States;Private;Transport-moving;<=50K
Male;35;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;25;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;39;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;43;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;*;Federal-gov;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;HS-grad;*;Private;Other-service;>50K
Male;20;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;21;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;47;Black;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Female;44;White;Divorced;Assoc-acdm;United-States;Private;*;<=50K
Male;17;White;Never-married;9th;United-States;Private;*;<=50K
Male;*;White;Never-married;11th;United-States;Private;Other-service;<=50K
Female;*;White;Never-married;Doctorate;United-States;State-gov;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;*;United-States;Federal-gov;*;>50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;*;Amer-Indian-Eskimo;Divorced;Masters;United-States;Local-gov;Prof-specialty;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;49;Black;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;21;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;*;White;*;*;United-States;Private;Adm-clerical;>50K
Male;43;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;22;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;33;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Female;28;White;Never-married;Assoc-voc;United-States;Private;*;<=50K
Female;25;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;*;Private;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;>50K
Male;*;White;*;Some-college;United-States;Self-emp-not-inc;Sales;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;*;Black;Married-spouse-absent;HS-grad;United-States;Private;Other-service;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Some-college;*;Private;Craft-repair;<=50K
Male;42;Asian-Pac-Islander;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
Male;48;Asian-Pac-Islander;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;<=50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;*;White;Never-married;10th;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Divorced;Bachelors;United-States;Private;Exec-managerial;>50K
Female;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;25;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;33;White;*;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;38;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;*;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
Male;*;White;Never-married;HS-grad;United-States;Self-emp-inc;*;<=50K
Male;18;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;38;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;45;White;Married-civ-spouse;*;United-States;Private;Craft-repair;<=50K
Male;*;Black;Never-married;HS-grad;United-States;Local-gov;Protective-serv;<=50K
Female;*;Black;*;*;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Exec-managerial;<=50K
Female;34;White;Never-married;Bachelors;United-States;Private;*;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;*;*;>50K
Male;*;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;Black;Never-married;10th;United-States;Private;*;<=50K
Male;27;White;Never-married;Assoc-voc;United-States;Private;*;<=50K
Female;21;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;20;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
